longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,Final_Prediction
-120.48,37.29,17.0,2266.0,693.0,3200.0,664.0,1.5635,INLAND,67265.84
-122.54,37.99,32.0,2236.0,348.0,818.0,330.0,7.3521,NEAR BAY,423431.1
-117.11,32.79,16.0,2574.0,771.0,1129.0,721.0,3.3849,NEAR OCEAN,147061.14
-118.34,34.04,35.0,2345.0,607.0,2042.0,565.0,2.5955,<1H OCEAN,187861.14
-120.44,34.93,15.0,868.0,244.0,1133.0,253.0,2.0995,<1H OCEAN,111725.87
-118.54,34.23,29.0,1753.0,342.0,1318.0,333.0,4.125,<1H OCEAN,200851.78
-117.05,32.76,37.0,4879.0,906.0,2076.0,871.0,3.6625,NEAR OCEAN,201572.7
-122.04,36.97,30.0,2695.0,424.0,1098.0,420.0,5.3972,NEAR OCEAN,353403.88
-122.53,38.01,27.0,3121.0,531.0,1318.0,489.0,5.4781,NEAR BAY,308109.8
-118.39,34.16,20.0,4084.0,1062.0,1637.0,987.0,3.2388,<1H OCEAN,308660.62
-118.2,34.12,52.0,1580.0,426.0,1462.0,406.0,3.3326,<1H OCEAN,187966.66
-122.43,37.64,42.0,4091.0,757.0,1861.0,771.0,4.207,NEAR OCEAN,314634.66
-116.88,34.08,52.0,3419.0,777.0,710.0,265.0,3.9028,INLAND,188050.22
-122.09,37.41,8.0,1480.0,414.0,856.0,445.0,2.8203,NEAR BAY,235909.28
-121.9,37.3,39.0,3627.0,666.0,1531.0,635.0,4.537,<1H OCEAN,293403.56
-122.78,38.44,14.0,4143.0,656.0,1569.0,629.0,3.9766,<1H OCEAN,225072.42
-122.31,38.34,19.0,4187.0,684.0,1827.0,605.0,4.5293,NEAR BAY,213413.0
-117.74,34.02,33.0,2318.0,464.0,1904.0,451.0,3.7454,INLAND,129207.72
-122.01,37.93,25.0,2652.0,335.0,1062.0,334.0,7.5898,NEAR BAY,346783.38
-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773,<1H OCEAN,198044.89
-122.37,38.33,29.0,1868.0,291.0,764.0,284.0,4.825,NEAR BAY,229168.83
-118.11,34.07,19.0,3215.0,907.0,3072.0,870.0,2.3393,<1H OCEAN,215469.48
-121.28,38.7,15.0,5828.0,1051.0,2868.0,1037.0,3.7813,INLAND,145915.36
-118.1,34.08,37.0,2894.0,659.0,1977.0,636.0,2.543,<1H OCEAN,190421.45
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511,INLAND,87676.86
-118.37,33.95,32.0,1067.0,286.0,1053.0,277.0,2.8438,<1H OCEAN,170006.28
-122.42,37.8,52.0,3823.0,1040.0,1830.0,977.0,4.2458,NEAR BAY,452553.88
-118.7,34.3,23.0,2831.0,406.0,1284.0,393.0,6.1383,<1H OCEAN,262645.22
-117.12,32.57,35.0,1450.0,256.0,930.0,286.0,2.6715,NEAR OCEAN,121517.79
-122.42,37.8,52.0,3067.0,870.0,2122.0,850.0,2.5603,NEAR BAY,285509.12
-119.25,35.78,27.0,1513.0,342.0,1346.0,323.0,2.7411,INLAND,56848.26
-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446,INLAND,72527.16
-118.45,33.99,52.0,1010.0,244.0,573.0,242.0,4.1861,<1H OCEAN,351853.7
-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,INLAND,175012.83
-117.96,33.93,15.0,2014.0,419.0,839.0,390.0,4.7446,<1H OCEAN,225663.67
-115.73,32.8,44.0,472.0,81.0,206.0,57.0,2.2083,INLAND,78775.945
-118.12,34.1,34.0,2918.0,555.0,1435.0,568.0,4.2344,<1H OCEAN,261815.4
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,<1H OCEAN,264102.06
-118.57,34.2,33.0,1759.0,311.0,943.0,315.0,5.223,<1H OCEAN,244817.2
-119.02,35.41,41.0,2221.0,516.0,1106.0,473.0,1.97,INLAND,72055.21
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,INLAND,82777.42
-122.44,37.77,52.0,3505.0,745.0,1374.0,714.0,4.3667,NEAR BAY,457670.7
-117.15,32.91,14.0,1259.0,238.0,889.0,247.0,4.9464,<1H OCEAN,179733.11
-118.44,34.29,30.0,1632.0,401.0,1357.0,401.0,3.1588,<1H OCEAN,161623.78
-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3.05,INLAND,67050.01
-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2.5434,INLAND,69904.02
-118.28,33.97,38.0,1819.0,497.0,2110.0,499.0,1.6027,<1H OCEAN,106384.15
-118.4,34.05,26.0,4473.0,923.0,1518.0,805.0,5.0762,<1H OCEAN,469859.22
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,NEAR BAY,342284.6
-121.56,39.08,26.0,1377.0,289.0,761.0,267.0,1.4934,INLAND,58403.137
-121.98,37.54,17.0,5133.0,1375.0,3386.0,1339.0,3.1326,<1H OCEAN,192539.23
-122.29,38.3,52.0,144.0,54.0,89.0,48.0,1.0096,NEAR BAY,90396.734
-118.15,33.9,20.0,2850.0,737.0,1855.0,662.0,2.809,<1H OCEAN,171423.89
-122.04,37.34,28.0,3081.0,460.0,1260.0,461.0,7.5372,<1H OCEAN,435749.47
-118.49,34.27,34.0,4877.0,815.0,2521.0,781.0,5.5714,<1H OCEAN,227616.22
-117.12,32.74,46.0,1898.0,441.0,978.0,439.0,3.2708,NEAR OCEAN,162835.64
-118.95,35.38,35.0,2220.0,388.0,906.0,373.0,3.5938,INLAND,108496.11
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,NEAR BAY,343367.5
-118.26,33.88,40.0,519.0,102.0,330.0,95.0,3.0972,<1H OCEAN,163825.12
-119.76,36.79,32.0,2463.0,468.0,1261.0,486.0,3.3281,INLAND,89417.266
-118.25,33.98,39.0,1553.0,461.0,2271.0,437.0,1.7378,<1H OCEAN,107705.57
-118.98,35.38,24.0,1807.0,465.0,1460.0,410.0,1.4786,INLAND,48505.996
-118.92,35.13,29.0,1297.0,262.0,909.0,253.0,1.9236,INLAND,54746.918
-118.21,33.8,44.0,1387.0,280.0,984.0,302.0,4.25,NEAR OCEAN,204427.89
-118.27,34.15,7.0,2837.0,776.0,2287.0,736.0,3.008,<1H OCEAN,200698.64
-119.96,35.99,25.0,1047.0,270.0,1505.0,286.0,2.0976,INLAND,58707.293
-118.0,34.15,48.0,3436.0,673.0,1540.0,648.0,4.275,INLAND,269287.06
-122.46,37.71,45.0,1799.0,394.0,1436.0,389.0,3.65,NEAR OCEAN,229264.19
-121.32,38.67,31.0,2532.0,479.0,1396.0,467.0,4.0417,INLAND,117349.37
-118.07,33.96,30.0,928.0,230.0,913.0,214.0,2.6991,<1H OCEAN,154601.6
-117.0,32.77,35.0,2114.0,317.0,881.0,320.0,5.5,<1H OCEAN,206795.83
-121.99,37.54,18.0,3584.0,715.0,1673.0,661.0,3.9444,<1H OCEAN,244964.19
-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,INLAND,127478.375
-118.56,34.21,13.0,8327.0,1849.0,4126.0,1773.0,3.7313,<1H OCEAN,234428.34
-116.92,32.82,16.0,2784.0,468.0,1458.0,465.0,4.0048,<1H OCEAN,161798.39
-122.2,37.78,50.0,1867.0,403.0,1128.0,378.0,2.5401,NEAR BAY,104475.95
-122.41,37.71,28.0,5015.0,1240.0,3900.0,1029.0,1.2269,NEAR BAY,222926.66
-122.07,37.64,22.0,5861.0,1516.0,5436.0,1463.0,2.5158,NEAR BAY,157711.89
-118.23,33.95,37.0,2667.0,671.0,2865.0,683.0,0.6831,<1H OCEAN,117056.57
-118.01,33.76,35.0,2072.0,349.0,1249.0,317.0,3.9855,<1H OCEAN,199036.89
-118.37,33.99,36.0,3228.0,543.0,1305.0,520.0,5.1695,<1H OCEAN,297468.16
-118.27,33.95,34.0,1261.0,315.0,1027.0,303.0,2.2946,<1H OCEAN,128894.85
-121.33,38.65,24.0,3533.0,741.0,1496.0,723.0,2.8106,INLAND,129451.55
-122.18,37.76,52.0,754.0,175.0,447.0,165.0,3.9063,NEAR BAY,150862.22
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385,<1H OCEAN,248552.16
-117.5,34.0,15.0,1929.0,317.0,1237.0,316.0,4.4063,INLAND,127054.45
-124.1,40.9,18.0,4032.0,798.0,1948.0,775.0,2.7321,NEAR OCEAN,105508.914
-116.43,33.81,8.0,6710.0,1343.0,2069.0,781.0,3.5223,INLAND,185507.28
-120.76,38.47,17.0,1521.0,309.0,607.0,240.0,3.5,INLAND,136163.66
-118.41,34.17,35.0,2027.0,428.0,879.0,402.0,4.692,<1H OCEAN,323142.72
-122.83,38.4,37.0,2217.0,451.0,1019.0,428.0,3.1217,<1H OCEAN,188957.16
-118.46,34.4,12.0,25957.0,4798.0,10475.0,4490.0,4.542,<1H OCEAN,236638.58
-122.19,37.71,36.0,361.0,69.0,158.0,58.0,5.5461,NEAR BAY,233676.06
-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625,INLAND,115183.42
-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,<1H OCEAN,292649.97
-117.26,32.95,22.0,5484.0,1227.0,1947.0,1012.0,4.4375,NEAR OCEAN,345903.5
-119.01,35.37,33.0,821.0,181.0,579.0,172.0,1.2469,INLAND,62006.734
-117.67,33.49,15.0,2782.0,579.0,983.0,525.0,2.1935,<1H OCEAN,219019.69
-117.81,35.65,19.0,1124.0,290.0,598.0,261.0,1.8984,INLAND,80430.74
-118.42,33.98,3.0,475.0,155.0,236.0,153.0,3.6667,<1H OCEAN,370374.3
-122.4,37.76,52.0,1495.0,311.0,506.0,275.0,4.4375,NEAR BAY,388722.84
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062,INLAND,212661.25
-121.43,37.75,42.0,1207.0,278.0,699.0,279.0,3.3611,INLAND,113985.85
-118.22,34.09,36.0,1427.0,415.0,1835.0,410.0,2.48,<1H OCEAN,155367.02
-117.04,32.55,15.0,2206.0,648.0,2511.0,648.0,1.6348,NEAR OCEAN,110246.914
-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,<1H OCEAN,160347.95
-117.94,34.04,36.0,1431.0,354.0,1367.0,334.0,3.5592,<1H OCEAN,149094.8
-117.93,34.57,5.0,5613.0,1060.0,3569.0,999.0,3.1946,INLAND,129325.15
-118.37,34.16,25.0,2450.0,618.0,1054.0,578.0,3.6375,<1H OCEAN,330012.03
-117.1,34.21,22.0,4397.0,931.0,1145.0,445.0,4.5268,INLAND,165761.86
-122.42,40.44,16.0,994.0,,495.0,181.0,2.1875,INLAND,55720.33
-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679,INLAND,54231.453
-118.14,34.08,30.0,1433.0,397.0,1110.0,346.0,2.3464,<1H OCEAN,191976.08
-118.39,34.23,18.0,3405.0,831.0,3001.0,795.0,3.0083,<1H OCEAN,180330.64
-121.41,38.69,28.0,1601.0,308.0,848.0,305.0,3.6429,INLAND,112826.84
-123.8,39.44,33.0,2024.0,459.0,1019.0,422.0,1.9208,<1H OCEAN,98541.15
-117.71,33.54,7.0,4907.0,577.0,1883.0,556.0,10.4415,<1H OCEAN,417125.44
-121.5,38.56,46.0,2646.0,645.0,1684.0,616.0,1.128,INLAND,65215.473
-117.24,32.75,36.0,2831.0,669.0,1279.0,660.0,2.9896,NEAR OCEAN,255643.64
-118.26,33.82,28.0,5091.0,1074.0,4753.0,1033.0,3.6477,<1H OCEAN,220534.97
-117.95,33.71,16.0,6058.0,1715.0,3285.0,1495.0,3.4133,<1H OCEAN,204359.48
-117.24,32.75,41.0,1989.0,514.0,1015.0,489.0,2.79,NEAR OCEAN,254892.98
-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,INLAND,124611.05
-117.57,33.88,39.0,679.0,164.0,769.0,179.0,2.3036,INLAND,113069.875
-117.24,32.94,12.0,2165.0,437.0,792.0,386.0,5.2648,NEAR OCEAN,280042.97
-121.63,39.12,34.0,1991.0,348.0,804.0,344.0,3.4492,INLAND,98227.69
-117.9,33.8,27.0,2176.0,442.0,1440.0,418.0,4.375,<1H OCEAN,185624.58
-122.01,38.26,12.0,4132.0,710.0,2087.0,633.0,4.5987,INLAND,163888.06
-118.44,34.17,29.0,2685.0,642.0,1085.0,599.0,3.2763,<1H OCEAN,329569.88
-117.92,33.9,13.0,1814.0,320.0,1010.0,313.0,6.3489,<1H OCEAN,259062.77
-122.64,38.01,36.0,1336.0,258.0,678.0,249.0,5.5789,NEAR OCEAN,279823.53
-119.97,36.44,18.0,1128.0,237.0,772.0,220.0,2.1771,INLAND,63790.34
-117.95,33.79,34.0,2912.0,520.0,1625.0,501.0,4.4667,<1H OCEAN,203296.78
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,<1H OCEAN,346734.9
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,INLAND,61359.87
-118.96,37.64,11.0,3934.0,697.0,901.0,345.0,4.2381,INLAND,167133.98
-121.64,39.11,18.0,3212.0,542.0,1817.0,508.0,3.3793,INLAND,100511.18
-117.12,32.76,28.0,2160.0,608.0,1339.0,571.0,1.9152,NEAR OCEAN,122068.61
-116.92,32.86,11.0,2204.0,518.0,1472.0,497.0,2.3693,<1H OCEAN,133386.05
-118.83,34.33,6.0,6679.0,1164.0,3196.0,1157.0,5.4493,<1H OCEAN,267887.22
-122.39,37.78,3.0,3464.0,1179.0,1441.0,919.0,4.7105,NEAR BAY,270902.2
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,NEAR OCEAN,381365.12
-120.84,35.3,15.0,2062.0,327.0,781.0,316.0,4.9359,NEAR OCEAN,288854.2
-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148,<1H OCEAN,219656.69
-122.24,37.77,52.0,1153.0,235.0,481.0,223.0,2.6411,NEAR BAY,198147.97
-121.36,38.66,22.0,2878.0,599.0,1362.0,541.0,2.7955,INLAND,118438.22
-122.5,37.92,32.0,2639.0,415.0,1013.0,408.0,6.1632,NEAR BAY,422410.12
-120.84,37.48,10.0,2874.0,612.0,1960.0,596.0,2.7381,INLAND,105832.266
-118.31,33.88,21.0,1490.0,430.0,686.0,400.0,2.3812,<1H OCEAN,212799.7
-118.09,34.68,4.0,23386.0,4171.0,10493.0,3671.0,4.0211,INLAND,128846.56
-119.23,35.77,26.0,2636.0,468.0,1416.0,485.0,4.1917,INLAND,101281.99
-118.32,34.19,37.0,1519.0,331.0,613.0,315.0,3.0179,<1H OCEAN,264390.12
-118.52,34.22,35.0,1275.0,222.0,959.0,226.0,5.0282,<1H OCEAN,214469.38
-118.3,34.1,25.0,3926.0,1715.0,4865.0,1612.0,1.6112,<1H OCEAN,212149.89
-121.25,36.32,12.0,4776.0,1082.0,4601.0,1066.0,2.9184,<1H OCEAN,139238.33
-118.15,33.94,36.0,1948.0,341.0,992.0,363.0,4.2594,<1H OCEAN,215099.0
-117.43,34.01,34.0,2101.0,426.0,1150.0,377.0,3.0909,INLAND,119323.25
-122.56,37.9,48.0,1550.0,253.0,641.0,276.0,8.634,NEAR BAY,489287.03
-120.84,37.51,20.0,1901.0,313.0,1258.0,320.0,3.8958,INLAND,131136.05
-118.28,34.06,52.0,936.0,454.0,990.0,354.0,1.1122,<1H OCEAN,171871.19
-119.17,34.15,18.0,2509.0,688.0,3129.0,677.0,2.6098,NEAR OCEAN,208818.78
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,314133.34
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,NEAR BAY,225922.56
-118.06,33.91,24.0,4880.0,1044.0,4516.0,1050.0,4.1387,<1H OCEAN,197228.47
-118.47,34.15,43.0,804.0,117.0,267.0,110.0,8.2269,<1H OCEAN,533880.25
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616,<1H OCEAN,497087.03
-117.08,32.76,27.0,1221.0,254.0,606.0,259.0,3.0833,NEAR OCEAN,157899.23
-118.71,34.3,20.0,1586.0,187.0,699.0,209.0,6.5483,<1H OCEAN,281938.97
-118.2,34.04,18.0,796.0,227.0,547.0,218.0,1.0333,<1H OCEAN,164524.88
-122.04,37.88,32.0,3250.0,550.0,1230.0,557.0,4.6424,NEAR BAY,275951.6
-117.76,33.83,15.0,3086.0,457.0,1262.0,436.0,6.4415,<1H OCEAN,302974.1
-117.11,33.74,18.0,4799.0,1035.0,1966.0,944.0,2.1182,INLAND,98164.99
-122.22,37.84,50.0,2935.0,473.0,1031.0,479.0,7.5,NEAR BAY,362884.22
-115.37,32.82,30.0,1602.0,322.0,1130.0,335.0,3.5735,INLAND,73527.234
-118.11,34.16,52.0,3158.0,459.0,1229.0,444.0,5.4223,INLAND,369769.7
-116.76,34.23,10.0,4374.0,989.0,1020.0,376.0,2.6071,INLAND,84564.836
-122.12,37.42,36.0,2607.0,551.0,1165.0,523.0,5.1524,NEAR BAY,345323.7
-117.23,32.78,35.0,1649.0,355.0,746.0,360.0,4.6293,NEAR OCEAN,312753.88
-118.44,34.19,19.0,3487.0,959.0,2278.0,835.0,2.6709,<1H OCEAN,206399.14
-120.9,37.64,26.0,1762.0,418.0,855.0,308.0,1.6767,INLAND,109036.06
-117.27,34.05,34.0,1703.0,395.0,849.0,359.0,3.1607,INLAND,120774.96
-120.85,37.06,31.0,2609.0,645.0,1796.0,629.0,1.5479,INLAND,85351.84
-116.99,32.7,15.0,3660.0,622.0,2629.0,612.0,4.0444,NEAR OCEAN,135102.0
-121.6,39.15,19.0,1396.0,336.0,940.0,309.0,1.5208,INLAND,89552.52
-117.32,34.55,18.0,279.0,59.0,188.0,60.0,0.8246,INLAND,168724.38
-121.47,38.49,17.0,3595.0,790.0,2760.0,770.0,2.3233,INLAND,84549.086
-118.45,34.23,15.0,5738.0,1767.0,4620.0,1581.0,2.3584,<1H OCEAN,183812.58
-118.08,34.12,27.0,1685.0,341.0,757.0,317.0,4.2434,<1H OCEAN,268227.5
-117.96,33.94,31.0,2397.0,518.0,1407.0,476.0,2.6641,<1H OCEAN,167961.06
-118.14,34.06,27.0,5257.0,1082.0,3496.0,1036.0,3.3906,<1H OCEAN,231440.67
-118.88,34.17,15.0,4260.0,,1701.0,669.0,5.1033,<1H OCEAN,301805.94
-117.23,33.77,5.0,2108.0,496.0,1666.0,461.0,2.0,INLAND,93822.66
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772,<1H OCEAN,186466.75
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,INLAND,105379.15
-117.9,33.99,18.0,8076.0,1789.0,5325.0,1707.0,3.443,<1H OCEAN,198850.33
-117.24,32.74,44.0,1488.0,259.0,667.0,281.0,4.0862,NEAR OCEAN,284796.12
-124.18,40.78,33.0,1076.0,222.0,656.0,236.0,2.5096,NEAR OCEAN,57201.324
-118.1,33.91,35.0,1592.0,335.0,1238.0,320.0,4.9732,<1H OCEAN,166248.31
-122.06,37.77,12.0,14316.0,2045.0,5781.0,2007.0,7.2634,NEAR BAY,335623.38
-121.68,39.15,14.0,2774.0,451.0,1292.0,428.0,4.3833,INLAND,155176.48
-117.14,32.7,32.0,1280.0,353.0,1335.0,330.0,1.6023,NEAR OCEAN,88135.95
-117.02,32.76,15.0,1204.0,326.0,543.0,326.0,1.0278,<1H OCEAN,105797.81
-117.86,33.62,17.0,2975.0,371.0,1247.0,398.0,10.1989,<1H OCEAN,466725.8
-117.13,32.79,35.0,1362.0,243.0,698.0,255.0,3.6458,NEAR OCEAN,160629.75
-118.2,34.04,52.0,1249.0,307.0,1223.0,297.0,2.07,<1H OCEAN,127873.79
-120.57,38.2,13.0,4110.0,847.0,1796.0,706.0,2.6417,INLAND,119753.41
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,<1H OCEAN,149877.98
-117.74,33.46,9.0,6564.0,1316.0,1720.0,904.0,4.89,<1H OCEAN,336226.53
-117.18,34.54,5.0,3772.0,619.0,2097.0,635.0,3.8194,INLAND,106018.62
-118.42,34.18,40.0,1013.0,150.0,449.0,166.0,5.7143,<1H OCEAN,313308.03
-119.69,34.38,39.0,1383.0,459.0,677.0,362.0,2.25,NEAR OCEAN,270926.66
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,NEAR OCEAN,285744.56
-118.41,34.25,36.0,1146.0,259.0,1173.0,272.0,3.6016,<1H OCEAN,152354.94
-118.66,34.02,23.0,8798.0,1465.0,2750.0,1208.0,8.7364,NEAR OCEAN,520727.3
-122.15,37.74,43.0,1383.0,275.0,853.0,272.0,3.5083,NEAR BAY,141465.56
-120.85,37.49,39.0,2840.0,733.0,2606.0,737.0,1.9429,INLAND,73516.05
-118.29,34.17,12.0,2238.0,682.0,1882.0,611.0,2.9,<1H OCEAN,200667.8
-122.7,38.43,28.0,1585.0,412.0,1362.0,424.0,1.6685,<1H OCEAN,137009.08
-117.76,33.86,14.0,3666.0,442.0,1400.0,433.0,10.1316,<1H OCEAN,387361.2
-122.58,38.15,9.0,1302.0,177.0,682.0,190.0,7.5,<1H OCEAN,298165.03
-118.32,34.04,39.0,2965.0,812.0,2638.0,794.0,2.532,<1H OCEAN,158645.1
-120.46,36.87,20.0,1287.0,310.0,954.0,269.0,1.3386,INLAND,61968.887
-117.92,33.7,15.0,3201.0,,1510.0,622.0,4.2708,<1H OCEAN,206781.25
-121.59,39.39,22.0,2515.0,482.0,1284.0,462.0,2.1776,INLAND,86028.02
-117.94,34.02,27.0,5026.0,955.0,3899.0,930.0,3.871,<1H OCEAN,197857.23
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422,<1H OCEAN,140558.02
-117.12,32.76,23.0,2681.0,717.0,1279.0,648.0,2.1597,NEAR OCEAN,153028.77
-117.34,34.0,27.0,321.0,64.0,214.0,67.0,3.175,INLAND,122436.84
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,INLAND,266940.66
-118.19,33.82,19.0,2953.0,895.0,1914.0,855.0,3.5521,NEAR OCEAN,229370.03
-117.38,34.06,17.0,3139.0,569.0,1612.0,516.0,3.3571,INLAND,124613.234
-121.27,37.97,39.0,1023.0,243.0,550.0,224.0,1.1141,INLAND,72583.2
-122.18,39.75,30.0,4157.0,834.0,1885.0,774.0,1.6948,INLAND,73902.766
-118.49,34.03,32.0,3851.0,900.0,1456.0,836.0,4.5208,<1H OCEAN,463030.47
-117.68,33.54,5.0,2840.0,403.0,1363.0,403.0,7.618,<1H OCEAN,293296.72
-122.92,39.05,38.0,3131.0,624.0,1591.0,568.0,2.5457,INLAND,86347.375
-120.0,38.92,26.0,529.0,116.0,191.0,83.0,3.5,INLAND,120512.75
-121.2,37.79,36.0,866.0,160.0,502.0,149.0,2.4798,INLAND,104068.445
-117.3,34.11,42.0,525.0,111.0,444.0,120.0,2.6771,INLAND,85345.79
-118.38,33.86,24.0,3124.0,560.0,1312.0,542.0,6.3021,<1H OCEAN,395818.22
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,INLAND,103720.47
-118.04,33.99,47.0,2530.0,565.0,1262.0,509.0,3.6475,<1H OCEAN,196653.72
-121.25,38.69,24.0,1014.0,185.0,606.0,194.0,4.1607,INLAND,136961.9
-122.09,37.65,35.0,1130.0,192.0,543.0,184.0,4.3897,NEAR BAY,199630.75
-121.26,37.96,43.0,940.0,208.0,690.0,181.0,2.3056,INLAND,61614.96
-117.35,33.97,27.0,3960.0,886.0,2807.0,838.0,3.024,INLAND,98500.96
-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,141669.12
-118.46,34.02,46.0,2571.0,502.0,1225.0,501.0,6.0436,<1H OCEAN,409606.0
-118.32,33.94,37.0,1487.0,296.0,863.0,291.0,3.1563,<1H OCEAN,153724.12
-118.25,33.8,36.0,1697.0,394.0,1274.0,396.0,3.35,<1H OCEAN,172077.86
-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2.5111,INLAND,60427.086
-122.24,38.14,15.0,8479.0,1759.0,5008.0,1646.0,3.724,NEAR BAY,155868.2
-119.05,36.07,21.0,2472.0,523.0,1238.0,504.0,1.7756,INLAND,73712.64
-120.82,37.49,25.0,1611.0,285.0,882.0,261.0,3.5547,INLAND,143615.11
-121.96,37.06,16.0,1321.0,224.0,650.0,206.0,6.3258,NEAR OCEAN,330364.28
-122.13,37.45,37.0,1287.0,197.0,510.0,206.0,7.9029,NEAR BAY,510235.25
-118.05,33.82,25.0,1548.0,279.0,732.0,265.0,5.123,<1H OCEAN,237069.25
-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905,INLAND,131133.2
-121.94,37.33,36.0,1893.0,359.0,797.0,360.0,3.6818,<1H OCEAN,263585.03
-118.0,33.73,26.0,2236.0,280.0,809.0,282.0,6.7395,<1H OCEAN,349875.94
-118.32,33.89,44.0,1300.0,252.0,695.0,249.0,5.1669,<1H OCEAN,224403.31
-122.05,37.95,22.0,5175.0,1213.0,2804.0,1091.0,2.85,NEAR BAY,161869.03
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,<1H OCEAN,317081.78
-121.46,38.61,43.0,705.0,178.0,464.0,159.0,2.4205,INLAND,84711.61
-117.14,32.71,52.0,800.0,313.0,1337.0,282.0,1.5594,NEAR OCEAN,80727.516
-122.46,37.71,47.0,1527.0,283.0,1102.0,282.0,4.0,NEAR OCEAN,233717.84
-121.49,38.53,40.0,2966.0,536.0,1225.0,505.0,3.125,INLAND,121756.305
-118.49,34.22,30.0,1756.0,314.0,899.0,288.0,5.0325,<1H OCEAN,238859.06
-122.03,37.69,20.0,200.0,25.0,83.0,31.0,6.5,NEAR BAY,301499.0
-117.62,33.77,43.0,1911.0,439.0,930.0,433.0,4.6369,<1H OCEAN,239543.3
-118.07,34.12,30.0,2201.0,559.0,1194.0,531.0,4.1136,INLAND,284486.78
-118.1,33.96,36.0,2013.0,435.0,1476.0,475.0,3.9549,<1H OCEAN,175292.23
-118.36,34.03,43.0,1690.0,379.0,1017.0,359.0,2.1078,<1H OCEAN,164601.62
-117.27,34.17,16.0,30.0,3.0,49.0,8.0,4.625,INLAND,183944.36
-121.62,36.63,52.0,1437.0,298.0,836.0,257.0,3.6286,<1H OCEAN,198750.2
-118.53,34.26,18.0,3674.0,,1590.0,550.0,8.176,<1H OCEAN,423105.16
-118.52,34.04,47.0,1985.0,315.0,819.0,340.0,6.5147,<1H OCEAN,445900.3
-122.4,37.73,42.0,1413.0,406.0,1027.0,362.0,2.3625,NEAR BAY,205725.81
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,<1H OCEAN,244195.7
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,INLAND,177735.98
-118.29,33.96,36.0,1717.0,417.0,902.0,368.0,1.4868,<1H OCEAN,132450.97
-121.53,39.53,35.0,1806.0,293.0,683.0,295.0,4.5156,INLAND,122916.72
-121.99,37.34,27.0,3353.0,653.0,1571.0,621.0,5.273,<1H OCEAN,311202.16
-122.23,40.2,17.0,762.0,138.0,322.0,139.0,4.2917,INLAND,122170.31
-117.25,32.73,37.0,2224.0,331.0,821.0,341.0,6.3331,NEAR OCEAN,405962.8
-118.38,33.81,41.0,1889.0,301.0,802.0,278.0,6.015,NEAR OCEAN,452971.9
-122.0,37.28,35.0,3133.0,541.0,1449.0,555.0,5.7295,<1H OCEAN,317655.75
-118.19,33.79,29.0,3497.0,1096.0,2994.0,919.0,1.8109,NEAR OCEAN,150639.81
-118.26,33.94,45.0,1080.0,218.0,850.0,237.0,2.25,<1H OCEAN,99639.336
